username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 70 km al NO de Concepción https://goo.gl/fb/SsRXrE #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131650063179100161 …|0|0|0|1131658372355371009|https://twitter.com/AlertaVR/status/1131658372355371009|3426754877|2019-05-23 20:29:15+00:00|Thu May 23 20:29:15 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/SsRXrE,https://twitter.com/sismos_dot_cl/status/1131650063179100161
sismos_dot_cl|None|3.2 – 70 km al NO de Concepción https://goo.gl/fb/SsRXrE #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131650063179100161|https://twitter.com/sismos_dot_cl/status/1131650063179100161|118119011|2019-05-23 19:56:14+00:00|Thu May 23 19:56:14 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/SsRXrE
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 25 km al SO de Taltal https://goo.gl/fb/HrKBdS #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131637263098683393 …|0|0|0|1131640822632452096|https://twitter.com/AlertaVR/status/1131640822632452096|3426754877|2019-05-23 19:19:31+00:00|Thu May 23 19:19:31 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/HrKBdS,https://twitter.com/sismos_dot_cl/status/1131637263098683393
sismos_dot_cl|None|3.1 – 25 km al SO de Taltal https://goo.gl/fb/HrKBdS #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131637263098683393|https://twitter.com/sismos_dot_cl/status/1131637263098683393|118119011|2019-05-23 19:05:22+00:00|Thu May 23 19:05:22 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/HrKBdS
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.0 – 37 km al E de Talca https://goo.gl/fb/brQhwu #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131619087140970506 …|0|0|0|1131623120278888448|https://twitter.com/AlertaVR/status/1131623120278888448|3426754877|2019-05-23 18:09:11+00:00|Thu May 23 18:09:11 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/brQhwu,https://twitter.com/sismos_dot_cl/status/1131619087140970506
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.9 – 91 km al SE de Socaire https://goo.gl/fb/KqFYX8 #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131619085886713856 …|0|0|0|1131623118324338688|https://twitter.com/AlertaVR/status/1131623118324338688|3426754877|2019-05-23 18:09:10+00:00|Thu May 23 18:09:10 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/KqFYX8,https://twitter.com/sismos_dot_cl/status/1131619085886713856
sismos_dot_cl|None|3.0 – 37 km al E de Talca https://goo.gl/fb/brQhwu #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131619087140970506|https://twitter.com/sismos_dot_cl/status/1131619087140970506|118119011|2019-05-23 17:53:09+00:00|Thu May 23 17:53:09 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/brQhwu
sismos_dot_cl|None|3.9 – 91 km al SE de Socaire https://goo.gl/fb/KqFYX8 #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131619085886713856|https://twitter.com/sismos_dot_cl/status/1131619085886713856|118119011|2019-05-23 17:53:09+00:00|Thu May 23 17:53:09 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/KqFYX8
earthquakevt|None|#France terr.: A strong #earthquake of magnitude Mww=5.6, was registered at 181 KM E of #Tadine, #NewCaledonia. Depth: 10 KM. More info: https://on.doi.gov/2JzXobc Avez-vous ressenti le séisme?, Dites-nous! #EQVT, #séisme, #tremblement, #TremblementDeTerre, #sismo, #temblor, #terremoto. pic.twitter.com/CAtON7nTO7|4|9|0|1131582709447516166|https://twitter.com/earthquakevt/status/1131582709447516166|352358792|2019-05-23 15:28:36+00:00|Thu May 23 15:28:36 +0000 2019||#France #earthquake #Tadine #NewCaledonia #EQVT #séisme #tremblement #TremblementDeTerre #sismo #temblor #terremoto||https://on.doi.gov/2JzXobc
earthquakevt|None|#Algeria: A moderate #earthquake of magnitude mb=4.1, was registered at 35 KM ESE of #BouSaâda, #MSila province. Depth: 5 KM (very shallow). Source: IGN. Did you feel this earthquake?, Tell us!. #EQVT, #quake, #زلزال, #seísmo, #sismo, #temblor, #terremoto, #séisme.pic.twitter.com/uktR0HTumQ|3|6|0|1131553550759288832|https://twitter.com/earthquakevt/status/1131553550759288832|352358792|2019-05-23 13:32:44+00:00|Thu May 23 13:32:44 +0000 2019||#Algeria #earthquake #BouSaâda #MSila #EQVT #quake #زلزال #seísmo #sismo #temblor #terremoto #séisme||
earthquakevt|None|#PapuaNewGuinea: A moderate #earthquake of magnitude mb=5.2, was registered at 118 KM East of #Kiunga, #WesternProvince. Depth: 10 KM. More info: https://on.doi.gov/30GTy5q Did you feel this earthquake?, Tell us!. #EQVT, #quake, #seísmo, #sismo, #temblor, #terremoto, #gempa.pic.twitter.com/evmbcZAGyQ|9|14|2|1131549280030941185|https://twitter.com/earthquakevt/status/1131549280030941185|352358792|2019-05-23 13:15:46+00:00|Thu May 23 13:15:46 +0000 2019||#PapuaNewGuinea #earthquake #Kiunga #WesternProvince #EQVT #quake #seísmo #sismo #temblor #terremoto #gempa||https://on.doi.gov/30GTy5q
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.7 – 17 km al NO de Punitaqui https://goo.gl/fb/nTk57T #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131530143208529922 …|0|0|0|1131537587636723712|https://twitter.com/AlertaVR/status/1131537587636723712|3426754877|2019-05-23 12:29:18+00:00|Thu May 23 12:29:18 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/nTk57T,https://twitter.com/sismos_dot_cl/status/1131530143208529922
sismos_dot_cl|None|3.7 – 17 km al NO de Punitaqui https://goo.gl/fb/nTk57T #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131530143208529922|https://twitter.com/sismos_dot_cl/status/1131530143208529922|118119011|2019-05-23 11:59:43+00:00|Thu May 23 11:59:43 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/nTk57T
earthquakevt|None|#UnitedStates: A very strong #earthquake of magnitude Mww=6.1, was registered at 55 KM ENE of #AmatignakIsland, state of #Alaska. Depth: 27,8 KM. More info: https://on.doi.gov/2whkASY Did you feel this earthquake?, Tell us!. #EQVT, #seísmo, #sismo, #temblor, #terremoto, #Землетрясение.pic.twitter.com/RHKK0HsxPv|8|8|0|1131486789145960449|https://twitter.com/earthquakevt/status/1131486789145960449|352358792|2019-05-23 09:07:27+00:00|Thu May 23 09:07:27 +0000 2019||#UnitedStates #earthquake #AmatignakIsland #Alaska #EQVT #seísmo #sismo #temblor #terremoto #Землетрясение||https://on.doi.gov/2whkASY
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.3 – 58 km al SO de Tocopilla https://goo.gl/fb/kBhvrY #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131466923735158785 …|0|0|0|1131468693521801216|https://twitter.com/AlertaVR/status/1131468693521801216|3426754877|2019-05-23 07:55:32+00:00|Thu May 23 07:55:32 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/kBhvrY,https://twitter.com/sismos_dot_cl/status/1131466923735158785
sismos_dot_cl|None|3.3 – 58 km al SO de Tocopilla https://goo.gl/fb/kBhvrY #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131466923735158785|https://twitter.com/sismos_dot_cl/status/1131466923735158785|118119011|2019-05-23 07:48:30+00:00|Thu May 23 07:48:30 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/kBhvrY
ElLuchin1|None|Hoy 22 de Mayo se Cumplen 59 AÑOS de #MEGATERREMOTO #TERREMOTO 9.5 Posterior #Tsunami en #Valdivia 15:11 PM H/del año 1960 Afecto a #Araucania #LosRios #Chiloe #PuertoSaavedra #PuertoMontt #Ancud y #Castro #Chile #OlaPolar #Sismo #FelizMiercoles #Earthquake #Temblor pic.twitter.com/N2hKdjJGQD|2|4|1|1131374268900663301|https://twitter.com/ElLuchin1/status/1131374268900663301|825103185723457537|2019-05-23 01:40:20+00:00|Thu May 23 01:40:20 +0000 2019||#MEGATERREMOTO #TERREMOTO #Tsunami #Valdivia #Araucania #LosRios #Chiloe #PuertoSaavedra #PuertoMontt #Ancud #Castro #Chile #OlaPolar #Sismo #FelizMiercoles #Earthquake #Temblor||
ElLuchin1|None|Hoy 22 de Mayo se Cumplen 59 AÑOS de #MEGATERREMOTO #TERREMOTO 9.5 Posterior #Tsunami en #Valdivia 15:11 PM H/del año 1960 Afecto a #Araucania #LosRios #Chiloe #PuertoSaavedra #PuertoMontt #Ancud y #Castro #Chile #OndaPolar #Sismo #FelizMiercoles #Earthquake #Temblor pic.twitter.com/NbvpLXERMC|1|6|1|1131374138197782529|https://twitter.com/ElLuchin1/status/1131374138197782529|825103185723457537|2019-05-23 01:39:49+00:00|Thu May 23 01:39:49 +0000 2019||#MEGATERREMOTO #TERREMOTO #Tsunami #Valdivia #Araucania #LosRios #Chiloe #PuertoSaavedra #PuertoMontt #Ancud #Castro #Chile #OndaPolar #Sismo #FelizMiercoles #Earthquake #Temblor||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.2 – 20 km al NE de Vichuquén https://goo.gl/fb/uTosmA #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131367583968636928 …|0|0|0|1131373983474036736|https://twitter.com/AlertaVR/status/1131373983474036736|3426754877|2019-05-23 01:39:12+00:00|Thu May 23 01:39:12 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/uTosmA,https://twitter.com/sismos_dot_cl/status/1131367583968636928
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 4.1 – 28 km al NE de Vichuquén https://goo.gl/fb/8eULoc #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131365217710092289 …|0|0|0|1131373981905432576|https://twitter.com/AlertaVR/status/1131373981905432576|3426754877|2019-05-23 01:39:11+00:00|Thu May 23 01:39:11 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/8eULoc,https://twitter.com/sismos_dot_cl/status/1131365217710092289
sismos_dot_cl|None|4.2 – 20 km al NE de Vichuquén https://goo.gl/fb/uTosmA #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131367583968636928|https://twitter.com/sismos_dot_cl/status/1131367583968636928|118119011|2019-05-23 01:13:46+00:00|Thu May 23 01:13:46 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/uTosmA
earthquakevt|None|#Chile: Un sismo leve de magnitud ML=4.1, se registró a 28 KM al NE de #Vichuquén, región del #Maule. Tuvo una profundidad superficial de 8 KM. [PRELIM.]. Source: CSN. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/LQdEwabr56|8|14|0|1131366104973172736|https://twitter.com/earthquakevt/status/1131366104973172736|352358792|2019-05-23 01:07:53+00:00|Thu May 23 01:07:53 +0000 2019||#Chile #Vichuquén #Maule #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
sismos_dot_cl|None|4.1 – 28 km al NE de Vichuquén https://goo.gl/fb/8eULoc #Terremoto #Temblor #sismos #chile #sismo|4|1|0|1131365217710092289|https://twitter.com/sismos_dot_cl/status/1131365217710092289|118119011|2019-05-23 01:04:22+00:00|Thu May 23 01:04:22 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/8eULoc
username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.7 – 55 km al NE de Pica https://goo.gl/fb/WrVS8T #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132037875288203264 …|0|0|0|1132043437463805952|https://twitter.com/AlertaVR/status/1132043437463805952|3426754877|2019-05-24 21:59:22+00:00|Fri May 24 21:59:22 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/WrVS8T,https://twitter.com/sismos_dot_cl/status/1132037875288203264
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.0 – 7 km al N de Camiña https://goo.gl/fb/CHSV8i #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132032399032934400 …|0|0|0|1132043432699006977|https://twitter.com/AlertaVR/status/1132043432699006977|3426754877|2019-05-24 21:59:21+00:00|Fri May 24 21:59:21 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/CHSV8i,https://twitter.com/sismos_dot_cl/status/1132032399032934400
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 5.2 – 130 km al NO de San Fernando del Valle https://goo.gl/fb/nBZYWY #Terremoto #Temblor #50ymas #sismos #chilehttps://twitter.com/sismos_dot_cl/status/1132026175998562305 …|0|0|0|1132043430463463429|https://twitter.com/AlertaVR/status/1132043430463463429|3426754877|2019-05-24 21:59:20+00:00|Fri May 24 21:59:20 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #50ymas #sismos #chilehttps||https://goo.gl/fb/nBZYWY,https://twitter.com/sismos_dot_cl/status/1132026175998562305
sismos_dot_cl|None|3.7 – 55 km al NE de Pica https://goo.gl/fb/WrVS8T #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132037875288203264|https://twitter.com/sismos_dot_cl/status/1132037875288203264|118119011|2019-05-24 21:37:16+00:00|Fri May 24 21:37:16 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/WrVS8T
sismos_dot_cl|None|3.0 – 7 km al N de Camiña https://goo.gl/fb/CHSV8i #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132032399032934400|https://twitter.com/sismos_dot_cl/status/1132032399032934400|118119011|2019-05-24 21:15:30+00:00|Fri May 24 21:15:30 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/CHSV8i
earthquakevt|None|#Argentina: Un sismo moderado de magnitud Mww=5.2, se registró a 47 KM al SW de #Andalgalá, provincia de #Catamarca. Tuvo una profundidad de 147,6 KM. [UPDATE] More info: https://on.doi.gov/2K141Tz ¿Sintió el sismo?, ¡cuéntanos! #EQVT, #earthquake, #seísmo, #sismo, #temblor, #terremoto pic.twitter.com/h5cQrC3Ci8|5|5|0|1132025745000341504|https://twitter.com/earthquakevt/status/1132025745000341504|352358792|2019-05-24 20:49:04+00:00|Fri May 24 20:49:04 +0000 2019||#Argentina #Andalgalá #Catamarca #EQVT #earthquake #seísmo #sismo #temblor #terremoto||https://on.doi.gov/2K141Tz
Emergenza24|None|BREAKING [24.05-22:20] #Catamarca #Argentina STRONG #EARTHQUAKE FUERTE #TEMBLOR #SISMO FORTE #TERREMOTO (21:15 UTC+2) M 5.7 pic.twitter.com/vtNZWD85FU|11|5|0|1132020974025617410|https://twitter.com/Emergenza24/status/1132020974025617410|604883587|2019-05-24 20:30:06+00:00|Fri May 24 20:30:06 +0000 2019||#Catamarca #Argentina #EARTHQUAKE #TEMBLOR #SISMO #TERREMOTO||
earthquakevt|None|#Argentina: Un fuerte sismo de magnitud M5.7, se registró a 35 KM al Sur de #Belén, provincia de #Catamarca. Tuvo una profundidad de 250 KM. [PRELIM.]. Source: GFZ. ¿Sintió el sismo?, ¡cuéntanos! #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/KczOcbTuU4|13|21|1|1132019467976941568|https://twitter.com/earthquakevt/status/1132019467976941568|352358792|2019-05-24 20:24:07+00:00|Fri May 24 20:24:07 +0000 2019||#Argentina #Belén #Catamarca #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.9 – 66 km al N de Mina Collahuasi https://goo.gl/fb/5QZWVS #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131904915226419200 …|0|0|0|1131920142378651648|https://twitter.com/AlertaVR/status/1131920142378651648|3426754877|2019-05-24 13:49:26+00:00|Fri May 24 13:49:26 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/5QZWVS,https://twitter.com/sismos_dot_cl/status/1131904915226419200
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.8 – 65 km al N de Mina Collahuasi https://goo.gl/fb/6rDfKR #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131901795247284224 …|0|1|0|1131904991697018880|https://twitter.com/AlertaVR/status/1131904991697018880|3426754877|2019-05-24 12:49:14+00:00|Fri May 24 12:49:14 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/6rDfKR,https://twitter.com/sismos_dot_cl/status/1131901795247284224
sismos_dot_cl|None|3.9 – 66 km al N de Mina Collahuasi https://goo.gl/fb/5QZWVS #Terremoto #Temblor #sismos #chile #sismo|1|1|0|1131904915226419200|https://twitter.com/sismos_dot_cl/status/1131904915226419200|118119011|2019-05-24 12:48:56+00:00|Fri May 24 12:48:56 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/5QZWVS
sismos_dot_cl|None|3.8 – 65 km al N de Mina Collahuasi https://goo.gl/fb/6rDfKR #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131901795247284224|https://twitter.com/sismos_dot_cl/status/1131901795247284224|118119011|2019-05-24 12:36:32+00:00|Fri May 24 12:36:32 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/6rDfKR
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.6 – 71 km al SO de Ollagüe https://goo.gl/fb/aBKugA #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131811667510120448 …|0|0|0|1131814366481797120|https://twitter.com/AlertaVR/status/1131814366481797120|3426754877|2019-05-24 06:49:07+00:00|Fri May 24 06:49:07 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/aBKugA,https://twitter.com/sismos_dot_cl/status/1131811667510120448
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.6 – 75 km al NE de Calama https://goo.gl/fb/27Uhhg #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131809232381251584 …|0|1|0|1131814362384076805|https://twitter.com/AlertaVR/status/1131814362384076805|3426754877|2019-05-24 06:49:06+00:00|Fri May 24 06:49:06 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/27Uhhg,https://twitter.com/sismos_dot_cl/status/1131809232381251584
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 11 km al O de Andacollo https://goo.gl/fb/1M6KdZ #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131800669223047168 …|0|2|0|1131814358235979776|https://twitter.com/AlertaVR/status/1131814358235979776|3426754877|2019-05-24 06:49:05+00:00|Fri May 24 06:49:05 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/1M6KdZ,https://twitter.com/sismos_dot_cl/status/1131800669223047168
sismos_dot_cl|None|3.6 – 71 km al SO de Ollagüe https://goo.gl/fb/aBKugA #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131811667510120448|https://twitter.com/sismos_dot_cl/status/1131811667510120448|118119011|2019-05-24 06:38:24+00:00|Fri May 24 06:38:24 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/aBKugA
sismos_dot_cl|None|3.6 – 75 km al NE de Calama https://goo.gl/fb/27Uhhg #Terremoto #Temblor #sismos #chile #sismo|0|2|0|1131809232381251584|https://twitter.com/sismos_dot_cl/status/1131809232381251584|118119011|2019-05-24 06:28:43+00:00|Fri May 24 06:28:43 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/27Uhhg
sismos_dot_cl|None|3.1 – 11 km al O de Andacollo https://goo.gl/fb/1M6KdZ #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131800669223047168|https://twitter.com/sismos_dot_cl/status/1131800669223047168|118119011|2019-05-24 05:54:42+00:00|Fri May 24 05:54:42 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/1M6KdZ
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.3 – 92 km al E de Mina La Escondida. https://goo.gl/fb/owznZ7 #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131767628614307846 …|0|0|0|1131774118116900864|https://twitter.com/AlertaVR/status/1131774118116900864|3426754877|2019-05-24 04:09:11+00:00|Fri May 24 04:09:11 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/owznZ7,https://twitter.com/sismos_dot_cl/status/1131767628614307846
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 41 km al N de Pozo Almonte https://goo.gl/fb/tGwoUH #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131764413575438337 …|0|0|0|1131774114149142529|https://twitter.com/AlertaVR/status/1131774114149142529|3426754877|2019-05-24 04:09:10+00:00|Fri May 24 04:09:10 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/tGwoUH,https://twitter.com/sismos_dot_cl/status/1131764413575438337
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.1 – 42 km al N de Pozo Almonte https://goo.gl/fb/ia5H4Z #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1131752554180702209 …|0|0|0|1131774108428115968|https://twitter.com/AlertaVR/status/1131774108428115968|3426754877|2019-05-24 04:09:09+00:00|Fri May 24 04:09:09 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/ia5H4Z,https://twitter.com/sismos_dot_cl/status/1131752554180702209
sismos_dot_cl|None|3.3 – 92 km al E de Mina La Escondida. https://goo.gl/fb/owznZ7 #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131767628614307846|https://twitter.com/sismos_dot_cl/status/1131767628614307846|118119011|2019-05-24 03:43:24+00:00|Fri May 24 03:43:24 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/owznZ7
sismos_dot_cl|None|3.1 – 41 km al N de Pozo Almonte https://goo.gl/fb/tGwoUH #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1131764413575438337|https://twitter.com/sismos_dot_cl/status/1131764413575438337|118119011|2019-05-24 03:30:38+00:00|Fri May 24 03:30:38 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/tGwoUH
sismos_dot_cl|None|3.1 – 42 km al N de Pozo Almonte https://goo.gl/fb/ia5H4Z #Terremoto #Temblor #sismos #chile #sismo|0|2|0|1131752554180702209|https://twitter.com/sismos_dot_cl/status/1131752554180702209|118119011|2019-05-24 02:43:30+00:00|Fri May 24 02:43:30 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/ia5H4Z
username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
sismos_dot_cl|None|3.2 – 75 km al NE de San Pedro de Atacama https://goo.gl/fb/3NjYNL #Terremoto #Temblor #sismos #chile #sismo|1|1|0|1132429494680248321|https://twitter.com/sismos_dot_cl/status/1132429494680248321|118119011|2019-05-25 23:33:25+00:00|Sat May 25 23:33:25 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/3NjYNL
sismos_dot_cl|None|3.2 – 73 km al O de Cobquecura https://goo.gl/fb/vEDjgD #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132424969634361344|https://twitter.com/sismos_dot_cl/status/1132424969634361344|118119011|2019-05-25 23:15:26+00:00|Sat May 25 23:15:26 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/vEDjgD
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.2 – 7 km al S de Los Andes. https://goo.gl/fb/E4H4Ke #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132394236941410309 …|0|0|0|1132407062699433985|https://twitter.com/AlertaVR/status/1132407062699433985|3426754877|2019-05-25 22:04:17+00:00|Sat May 25 22:04:17 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/E4H4Ke,https://twitter.com/sismos_dot_cl/status/1132394236941410309
sismos_dot_cl|None|3.2 – 7 km al S de Los Andes. https://goo.gl/fb/E4H4Ke #Terremoto #Temblor #sismos #chile #sismo|0|1|0|1132394236941410309|https://twitter.com/sismos_dot_cl/status/1132394236941410309|118119011|2019-05-25 21:13:19+00:00|Sat May 25 21:13:19 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/E4H4Ke
ChileAlertaApp|None|Atención En este momento esta ocurriendo un evento sísmico en la región de #Valparaíso. https://goo.gl/XWHGvS #Temblor #Sismo #Terremoto ID:SNoYE|1|1|0|1132389849284136961|https://twitter.com/ChileAlertaApp/status/1132389849284136961|860969331294949376|2019-05-25 20:55:53+00:00|Sat May 25 20:55:53 +0000 2019||#Valparaíso #Temblor #Sismo #Terremoto||https://goo.gl/XWHGvS
AlertaVR|sismos_dot_cl|#Sismo #SismoChile #Temblor 3.0 – 45 km al O de La Higuera https://goo.gl/fb/vo7Ssm #Terremoto #Temblor #sismos #chile #sismo https://twitter.com/sismos_dot_cl/status/1132345705983500289 …|0|1|0|1132352976331452416|https://twitter.com/AlertaVR/status/1132352976331452416|3426754877|2019-05-25 18:29:22+00:00|Sat May 25 18:29:22 +0000 2019||#Sismo #SismoChile #Temblor #Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/vo7Ssm,https://twitter.com/sismos_dot_cl/status/1132345705983500289
sismos_dot_cl|None|3.0 – 45 km al O de La Higuera https://goo.gl/fb/vo7Ssm #Terremoto #Temblor #sismos #chile #sismo|1|1|0|1132345705983500289|https://twitter.com/sismos_dot_cl/status/1132345705983500289|118119011|2019-05-25 18:00:28+00:00|Sat May 25 18:00:28 +0000 2019||#Terremoto #Temblor #sismos #chile #sismo||https://goo.gl/fb/vo7Ssm
